PC1,PC2,KMeans_Cluster
-1.0377310112537608,0.016785341748740846,0
3.0495793833672336,1.9268841992990757,1
-1.7761969803286897,-2.0378661477673488,0
2.4220757333540885,-1.9283348108146834,1
1.190313654916457,1.0820977323301713,1
-1.8652641759954731,0.6922547421479787,0
3.2281820386358655,2.9890339549719274,1
-1.8923928354005621,0.4784472563525401,0
0.09377354882068147,1.006256567803082,1
0.6146785464278062,0.9208312647565782,1
3.2605547387570493,-1.1839483147101992,1
-3.162312176853368,-1.5497613064949387,0
-1.4167786027178513,3.684798093100401,0
2.1660433303158655,0.3656832969260534,1
-2.9430914901940746,-1.0172317582526593,0
-2.050504295224643,-2.7569186403711026,0
3.1306635256912365,1.7559572298325725,1
-2.54941126818031,-0.9579863057483827,0
-3.0215378710047758,-1.521758367414835,0
1.4570507901290823,-0.13832509023638795,1
-2.7632160022741292,0.05102255970025041,0
4.11622633382229,-0.9179612556550382,1
1.450585286107392,0.4748381303440839,1
-3.0608765769630666,-0.8712981522948037,0
3.8718287760519967,-1.7235933674368944,1
2.5316430875487397,3.8008977017144514,1
-3.50657081241097,-0.14316650511752488,0
2.8864909163933032,0.09935514098015481,1
2.6847057165279087,1.450715735872546,1
3.9282332325217526,-0.8831904740623653,1
2.729535660156444,2.193117933886976,1
-2.738362599938635,-0.653317967953792,0
-2.963175727605173,-1.1847556375031354,0
5.748311589478948,-0.6568461327647606,1
-0.8724941884785122,-0.9340862971561927,0
1.4356231767403884,3.22959514287662,1
-2.795827850756187,-0.5939394747210138,0
1.788422644919399,1.4107744910744844,1
-0.4197699713335579,0.5291631243109601,0
-3.2663331333836005,1.1195247745167083,0
-4.115062928276421,0.9785001749531314,0
-2.82143958487786,-0.6088621747607517,0
1.4818343763212602,2.64769174747082,1
-1.0118865063936036,-0.010076120581822699,0
-3.0456158769479713,-0.8128893320787951,0
-1.6935036582057377,2.9512620004836845,0
-2.735987667892931,1.5417730165491204,0
3.547639719449322,-1.9439902557162179,1
-2.1961332004697836,1.6357290979057098,0
1.7625381166926335,-2.029451099881383,1
-2.341863069572884,-0.7955224861480514,0
2.3818739723058275,-0.42289372080314974,1
-2.268461196938955,-0.7799136737972976,0
-0.7201800968568859,-0.646503511167797,0
-3.232007080162356,0.9020008197882771,0
-2.984869222118593,1.0979306685857488,0
1.8010723770820656,0.5971070055257977,1
2.5294105521121333,0.17446112891812265,1
1.387972956397653,-2.614517143308176,1
2.4710643866724107,-1.927500863840702,1
1.9659121627192482,0.989504316800666,1
-2.391399333438554,-0.04267442192962563,0
0.09377354882068147,1.006256567803082,1
-0.29749263813840365,-0.43291737253754525,0
0.4777158165330019,-0.9111772264337713,1
-2.974497565419849,-0.205612397565776,0
-2.217683643578144,-0.8717726962349711,0
3.025224167690625,-0.38801420842496737,1
0.286086536663461,5.39901975832524,1
3.8769403856234605,-1.1325867476400786,1
0.0361097402643058,0.12971159957366651,0
-1.9264581363321158,-2.494024422166396,0
-2.013628231546929,-0.21836401931447608,0
3.7248344766762616,-1.2186626080814382,1
-3.541343379846869,0.925752508385858,0
-3.518516708934813,-0.20040966178242048,0
2.454191469792158,1.4359595454266545,1
-2.7924366609286797,-1.2786900733877407,0
-2.183082793220243,-0.7303763962509244,0
1.4534711558649744,-2.174624342586773,1
2.179777932846647,1.63557462003558,1
-2.6842914524289987,0.9622193615385415,0
1.5090710825435802,0.8257031680937373,1
-1.778662914001298,-1.6281474135078358,0
-1.4476773456645253,-0.12759494452023656,0
-2.458062351600869,-0.436388850551399,0
3.8675000305962612,-0.6605685231935964,1
-1.7628270098326957,-1.259470392326481,0
3.1123816628061425,-1.8172684728669957,1
1.1666701089349452,0.5035303031745652,1
-0.2656438606433384,-2.025733585933288,0
-2.614592738963472,-0.10322876403038203,0
-4.029608888288098,1.347524373998812,0
3.951188498209692,-1.0172553051654671,1
3.768854587707285,-0.5949161504166699,1
-1.716235451647215,1.664117309597785,0
-3.1122440604192483,0.11188657197456874,0
-2.785120301193892,0.5348165791298622,0
0.3040279177257671,-0.12736311127012054,1
-3.25949649452639,0.30883172038765905,0
-0.28279803112030766,3.1689405993007678,0
1.2495126778490577,0.2707566811333718,1
-2.9066108638106196,-1.2157751863587483,0
-3.362218024533817,-0.35426078869729727,0
1.9259629049604101,2.4605189973620663,1
0.44919000070089354,2.6919357794598757,1
2.9830269621310372,-1.0794155654220392,1
-2.933007971919556,-0.19697035547397046,0
-2.9341314864234764,-1.5348045466262337,0
-3.220846586185451,0.9267980031129966,0
-2.168730601541939,0.397136408948672,0
-3.220159117559763,-1.1453200224886606,0
-1.6319282481937567,-2.8117293019426004,0
1.9683278674891653,1.1447626059285634,1
-2.2761602418838303,-1.0524006701192472,0
-2.9863515626098818,-0.6792986813844244,0
1.5453363668473732,1.4798352592334312,1
4.430802635833509,-0.05802481096179047,1
-2.7635496544367144,-0.8274158087288771,0
4.387272846225052,-0.490997958450068,1
2.9679262706288143,-0.9312983308663122,1
-1.2469158940782552,-2.446808460111151,0
1.5217695106570754,0.951995682042426,1
0.9341031911812465,0.09163537753681365,1
-2.921261974600967,-1.2709512025382113,0
2.6093641604489988,-1.760093505778124,1
-3.166795545185587,0.2891270682558925,0
2.3384743951947913,-2.182951746101293,1
-3.355598659985474,1.0314265720826634,0
-2.681840885280281,-1.6497294054055573,0
2.3550327745821766,1.3238808466057617,1
3.142899758855177,0.6975461577527626,1
2.2358629034538695,-0.8925196055979063,1
2.730584959838172,-1.435681011904301,1
2.0257708435492843,2.3944674165923105,1
-3.204821879929199,0.14790658535906245,0
-1.5433937297930092,-0.8663229174155956,0
2.6073565621943358,-1.6286435991434498,1
1.9414453201406696,-1.306365286612062,1
-0.26374408341077266,1.2271089191240987,0
4.358388773600855,-0.6276251204231621,1
1.0055829873061128,0.3535609925007536,1
-2.7798256547632283,0.15884133505919185,0
-3.0456158769479713,-0.8128893320787951,0
-0.6096162092517337,3.3772345190664903,0
0.9875434407880509,0.6863671693737596,1
4.194125730911178,-0.6034200817254902,1
-2.6356186331447384,-0.5426308217363338,0
3.107604452511863,-1.0598287503295343,1
0.5086982625095089,0.3000108154338573,1
-2.755397417990809,-1.8015415537741666,0
-1.9795100410701572,2.748106443574623,0
-2.2073973841992256,-1.6243426375589447,0
1.8942197001287089,1.5453704288146157,1
-3.068178086964269,1.0316344344376835,0
